entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000264,Volvo Penta Engine_Lubrication System_Wrong Oil Filter Type,FaultCause,使用错误类型的机油过滤器，导致磨损增加,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000265,Volvo Penta Engine_Transmission System_Wrong Oil Usage,FaultCause,因使用非指定油品导致的故障诱因,D8维护保养手册,D8维护保养手册::chunk_7;D8维护保养手册::chunk_8,,D8维护保养手册.md
ENT_000266,发动机安全管理系统_发动机_叶轮损坏,FaultCause,涡轮增压器压缩机或涡轮叶轮损坏原因,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000267,发动机安全管理系统_发动机_污物污染,FaultCause,系统组件清洁度不足导致的污物污染原因,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000268,发动机安全管理系统_增压空气系统_泄漏,FaultCause,增压空气管路连接泄漏导致故障的原因,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000269,发动机安全管理系统_意外火花,FaultCause,点燃燃油蒸汽或电池氢气导致爆炸的直接诱因,D16维护保养手册,D16维护保养手册::chunk_0,,D16维护保养手册.md
ENT_000270,发动机安全管理系统_润滑系统_部件磨损,FaultCause,导致机油中出现金属颗粒物的故障原因,D16维护保养手册,D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000271,发动机安全管理系统_燃油或气体泄漏,FaultCause,导致火灾爆炸风险的主要诱发原因,D16维护保养手册,D16维护保养手册::chunk_0,,D16维护保养手册.md
ENT_000272,发动机安全管理系统_燃油系统_微生物滋生,FaultCause,因 FAME 生物柴油含量过高导致燃油系统细菌堵塞,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000273,发动机安全管理系统_燃油系统_空气残留,FaultCause,燃油系统中残留空气导致故障的原因,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000274,发动机安全管理系统_燃油系统_高压燃油泄漏,FaultCause,燃油系统高压回路发生泄漏的故障原因,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000275,发动机安全管理系统_电池_长期放电损坏,FaultCause,电池长期处于放电状态会导致损坏及寒冷天气冻结爆裂,D16维护保养手册,D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27,,D16维护保养手册.md
ENT_000276,无气门室盖起动,FaultCause,在气门室盖拆下情况下起动发动机造成人身伤害,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000277,运行中断开主开关,FaultCause,发动机正在运行时断开主开关电流导致设备损坏,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000278,FaultPhenomenon_Burns,FaultPhenomenon,人员因接触热流体、热表面或蒸汽导致的灼伤,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000279,FaultPhenomenon_Carbon Monoxide Poisoning,FaultPhenomenon,因船尾湍流吸入废气导致的人员中毒现象,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000280,FaultPhenomenon_Cold Start Smoke,FaultPhenomenon,冷启动烟雾，低温环境下发动机启动时产生的异常排放现象,D8操作手册,D8操作手册::chunk_19,,D8操作手册.md
ENT_000281,FaultPhenomenon_Component Failure,FaultPhenomenon,因污物或清洁不当引起的系统组件功能异常,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000282,FaultPhenomenon_Cooling Inlet Exposure,FaultPhenomenon,冷却剂入口暴露，导致发动机过热,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000283,FaultPhenomenon_Corrosion Danger,FaultPhenomenon,主动防腐蚀保护系统检测到腐蚀风险或无保护状态,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000284,FaultPhenomenon_DPS Activation Failure,FaultPhenomenon,动态定位系统因条件不满足或故障无法激活的现象,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000285,FaultPhenomenon_Electronic Device Damage,FaultPhenomenon,控制单元或电子装置因电气操作不当而损坏,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000286,FaultPhenomenon_Emission Certificate Void,FaultPhenomenon,因维护不当导致发动机排放认证证书无效,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000287,FaultPhenomenon_Engine Overspeed,FaultPhenomenon,发动机转速异常升高，可能导致机械损坏或人身伤害；发动机超速故障，可能导致机械损坏,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_14;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000288,FaultPhenomenon_Engine Start Failure,FaultPhenomenon,发动机无法正常启动的故障现象,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000289,FaultPhenomenon_Fire Or Explosion,FaultPhenomenon,因易燃物遇火花导致的火灾或爆炸事故,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000290,FaultPhenomenon_Fuel Or Oil Leak,FaultPhenomenon,燃油、冷却剂或润滑油出现的泄漏异常症状,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000291,FaultPhenomenon_Fuel Pipe Cracking,FaultPhenomenon,燃油高压管路因外力弯曲产生的裂纹故障,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000292,FaultPhenomenon_High Fuel Consumption,FaultPhenomenon,磨合期或故障导致的油耗异常增加,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000293,FaultPhenomenon_Mechanical Damage,FaultPhenomenon,发动机内部机械结构因异物进入或操作失误导致的损坏；机械损坏故障，由不当操作或维护引起；因操作不当或碰撞导致的机械损坏现象；发动机部件发生的机械性损坏现象,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_14;D8操作手册::chunk_16;D8操作手册::chunk_2;D8操作手册::chunk_21;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000294,FaultPhenomenon_Missed Alarm,FaultPhenomenon,错过警报现象，因暗站模式启用导致无法显示或听到错误消息,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000295,FaultPhenomenon_Propeller Cavitation,FaultPhenomenon,螺旋桨气蚀现象，导致螺旋桨固定松动和效率下降,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000296,FaultPhenomenon_Propeller Loosening,FaultPhenomenon,螺旋桨固定松动，由过度纵倾或气蚀引起,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000297,FaultPhenomenon_Propeller Shaft Rotation Damage,FaultPhenomenon,螺旋桨轴被动转动损坏，发动机停止时轴转动导致的倒档润滑不足故障,D8操作手册,D8操作手册::chunk_19,,D8操作手册.md
ENT_000298,FaultPhenomenon_Screen Damage,FaultPhenomenon,屏幕因环境因素导致的损坏或功能故障,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000299,FaultPhenomenon_Sepsis Infection,FaultPhenomenon,因燃油泄漏接触皮肤引发的败血病感染风险,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000300,FaultPhenomenon_Shortened Engine Life,FaultPhenomenon,因油品或操作不当导致发动机使用寿命缩短；发动机使用寿命因不当操作而缩短的现象,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_21;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000301,FaultPhenomenon_Skin Damage,FaultPhenomenon,因长期接触油污导致的皮肤发炎或干燥问题,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000302,FaultPhenomenon_Speedometer Error,FaultPhenomenon,速度计显示值与实际值不符的故障现象；转速表错误现象，显示的错误值无法通过调整速度校正进行校正,D8操作手册,D8操作手册::chunk_12;D8操作手册::chunk_13,,D8操作手册.md
ENT_000303,FaultPhenomenon_Starter Motor Overheat,FaultPhenomenon,起动马达因长时间接合导致的过热故障,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000304,FaultPhenomenon_Swimming Platform Collision,FaultPhenomenon,游泳跳台碰撞，跳台与驱动装置接触造成的重大机械损坏,D8操作手册,D8操作手册::chunk_19,,D8操作手册.md
ENT_000305,FaultPhenomenon_System Performance Fault,FaultPhenomenon,因改装或第三方系统导致的系统性能与安全故障,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000306,FaultPhenomenon_Transmission Stress,FaultPhenomenon,传动装置因不当换档承受不必要应力的现象,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000307,FaultPhenomenon_Unintended Vessel Movement,FaultPhenomenon,DPS 使用时船只可能发生的意外移动风险,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000308,FaultPhenomenon_Warranty Void,FaultPhenomenon,因违规操作或改装导致保修索赔被拒绝或失效,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_11;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000309,FaultPhenomenon_Water Ingestion,FaultPhenomenon,水通过排气管进入静止发动机导致的故障现象,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000310,Marine Engine System_FaultPhenomenon_Alternator Damage,FaultPhenomenon,交流发电机因不当操作导致的损坏,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000311,Marine Engine System_FaultPhenomenon_Battery Discharge,FaultPhenomenon,电池因漏电或老化导致的电量耗尽,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000312,Marine Engine System_FaultPhenomenon_Depth Signal Loss,FaultPhenomenon,深度探测器信号丢失导致无法显示水深或触发警报的异常现象,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000313,Marine Engine System_FaultPhenomenon_Drive Belt Wear,FaultPhenomenon,传动皮带磨损或破裂，需立即更换,D8操作手册,D8操作手册::chunk_24,,D8操作手册.md
ENT_000314,Marine Engine System_FaultPhenomenon_Electrical Cable Damage,FaultPhenomenon,电气电缆损坏，高压清洗可能导致此故障,D8操作手册,D8操作手册::chunk_24,,D8操作手册.md
ENT_000315,Marine Engine System_FaultPhenomenon_Engine Corrosion,FaultPhenomenon,因冷却剂不当导致发动机内部腐蚀的异常现象,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000316,Marine Engine System_FaultPhenomenon_Engine Overheat,FaultPhenomenon,因冷却不足导致的发动机过热异常,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000317,Marine Engine System_FaultPhenomenon_Engine Unexpected Stop,FaultPhenomenon,因燃油系统问题导致的发动机意外停止,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000318,Marine Engine System_FaultPhenomenon_Fluid Leak,FaultPhenomenon,机油、燃油或冷却剂泄漏现象，起动前必须调查,D8操作手册,D8操作手册::chunk_24,,D8操作手册.md
ENT_000319,Marine Engine System_FaultPhenomenon_Fuel Filter Blockage,FaultPhenomenon,因燃油质量问题导致的过滤器堵塞现象,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000320,Marine Engine System_FaultPhenomenon_Incorrect Oil Level Reading,FaultPhenomenon,因发动机未水平或停机时间不足导致的油位读数错误,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000321,Volvo Penta Engine_Cooling System_Coolant Mixing Damage,FaultPhenomenon,因冷却剂混合不当导致的冷却系统损坏现象,D8维护保养手册,D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000322,Volvo Penta Engine_Fault_Alternator Water Ingress,FaultPhenomenon,交流发电机进水故障,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28,,D8维护保养手册.md
ENT_000323,Volvo Penta Engine_Fault_Battery Fire And Explosion Risk,FaultPhenomenon,电池附近明火或火花引发的火灾和爆炸危险,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000324,Volvo Penta Engine_Fault_Battery Freezing,FaultPhenomenon,低温下充电不足的电池冻结破裂现象,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000325,Volvo Penta Engine_Fault_Battery Stray Current And Discharge,FaultPhenomenon,因端子氧化物或连接松动导致的杂散电流及异常放电现象,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30,,D8维护保养手册.md
ENT_000326,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,因污物导致的组件功能异常或失效现象,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000327,Volvo Penta Engine_Fault_Coolant Leak,FaultPhenomenon,燃油泄漏现象，存在火灾风险；冷却液泄漏现象，需修复后起动；机油泄漏现象，需检查涡轮及油底壳,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000328,Volvo Penta Engine_Fault_Electrical Equipment Damage,FaultPhenomenon,因极性错误导致的电气设备严重损坏现象,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000329,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,存储期间因通风不良导致的霉菌与腐蚀,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000330,Volvo Penta Engine_Fault_Frost Weathering,FaultPhenomenon,残留水导致的冰冻风化现象,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28,,D8维护保养手册.md
ENT_000331,Volvo Penta Engine_Fault_Fuel Pipe Cracking,FaultPhenomenon,燃油高压管开裂导致的泄漏现象,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000332,Volvo Penta Engine_Fault_Fuel System Microbial Growth,FaultPhenomenon,燃油中因 FAME 或水分导致的微生物滋生阻塞,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23,,D8维护保养手册.md
ENT_000333,Volvo Penta Engine_Fault_Wiring Damage,FaultPhenomenon,电线损坏或松动，一般检查项目,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11,,D8维护保养手册.md
ENT_000334,Volvo Penta Engine_Lubrication System_Bearing And Crankshaft Wear,FaultPhenomenon,轴承和曲轴磨损，可能由错误过滤器引起,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000335,Volvo Penta Engine_Lubrication System_Engine Overheating,FaultPhenomenon,发动机过热，可能由低油位引起,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000336,Volvo Penta Engine_Lubrication System_Increased Oil Consumption,FaultPhenomenon,机油消耗量异常增加的故障现象,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000337,Volvo Penta Engine_Lubrication System_Piston Seizure,FaultPhenomenon,活塞卡死，严重润滑不足导致的故障,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000338,Volvo Penta Engine_Lubrication System_Silencer Clogging,FaultPhenomenon,消音器堵塞，可能由高油位引起,D8维护保养手册,D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000339,Volvo Penta Engine_Transmission System_Exhaust Plate Wear,FaultPhenomenon,排气板白色塑料部分出现的磨损现象,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000340,Volvo Penta Engine_Transmission System_Exhaust Seal Damage,FaultPhenomenon,排气密封件出现的损坏现象,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000341,Volvo Penta Engine_Transmission System_Galvanic Corrosion,FaultPhenomenon,IPS 装置因电偶腐蚀导致的损坏现象,D8维护保养手册,D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000342,Volvo Penta Engine_Transmission System_Hull Fouling,FaultPhenomenon,传动装置表面污垢附着导致油耗增加或速度降低,D8维护保养手册,D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000343,Volvo Penta Engine_Transmission System_Oil Contamination,FaultPhenomenon,机油受到水或金属颗粒污染导致的故障现象,D8维护保养手册,D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000344,Volvo Penta Engine_Transmission System_Seal Damage,FaultPhenomenon,螺旋桨轴或转向密封件因高压清洗导致的损坏,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000345,Volvo Penta Engine_Transmission System_Transmission Malfunction,FaultPhenomenon,传动装置因润滑或维护不当引发的异常现象；传动系统发生的故障现象,D8维护保养手册,D8维护保养手册::chunk_7;D8维护保养手册::chunk_8;D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000346,交流发电机与电子装置损坏,FaultPhenomenon,交流发电机和电子装置因不当操作导致的损坏现象,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000347,发动机安全管理系统_人身伤害风险,FaultPhenomenon,因操作不当或防护缺失导致的人员受伤潜在现象；可能导致人员身体伤害的故障现象,D16维护保养手册,D16维护保养手册::chunk_0;D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000348,发动机安全管理系统_传动装置_泄漏,FaultPhenomenon,倒档齿轮箱或轴密封件处出现油液或水液渗漏,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000349,发动机安全管理系统_冷却系统_冷却性能下降,FaultPhenomenon,因冷却系统内沉积物和碎屑导致的散热效率降低现象,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_13;D16维护保养手册::chunk_14;D16维护保养手册::chunk_15,,D16维护保养手册.md
ENT_000350,发动机安全管理系统_冷却系统_灼伤风险,FaultPhenomenon,接触热流体或热表面导致的人身灼伤风险,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000351,发动机安全管理系统_冷却系统_过滤器堵塞,FaultPhenomenon,因污染物或水藻导致海水过滤器流通受阻的异常状态,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000352,发动机安全管理系统_发动机_增压压力过低,FaultPhenomenon,增压系统压力不足的故障症状,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000353,发动机安全管理系统_发动机_污物引起故障,FaultPhenomenon,因最少量的污物进入系统引起的发动机故障现象,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000354,发动机安全管理系统_发动机_电子元件损坏,FaultPhenomenon,交流发电机和电子装置因错误操作导致的损坏现象,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000355,发动机安全管理系统_发动机_过热,FaultPhenomenon,因冷却系统堵塞或故障导致的发动机温度过高现象,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000356,发动机安全管理系统_发动机_运转不平稳,FaultPhenomenon,发动机运行状态不平顺的故障症状,D16维护保养手册,D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000357,发动机安全管理系统_润滑系统_机油泄漏,FaultPhenomenon,润滑系统过滤器安装或运行后出现的机油渗漏现象,D16维护保养手册,D16维护保养手册::chunk_6,,D16维护保养手册.md
ENT_000358,发动机安全管理系统_火灾爆炸风险,FaultPhenomenon,因燃油泄漏、火花或易燃物引发的火灾或爆炸潜在现象；可能导致火灾或爆炸的故障现象,D16维护保养手册,D16维护保养手册::chunk_0;D16维护保养手册::chunk_11,,D16维护保养手册.md
ENT_000359,发动机安全管理系统_燃油系统_败血病风险,FaultPhenomenon,高压燃油渗入组织导致感染败血病的严重风险,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000360,发动机安全管理系统_电池_冷冻破裂,FaultPhenomenon,存储期间因电池充电不足在低温下冻结损坏的现象,D16维护保养手册,D16维护保养手册::chunk_20;D16维护保养手册::chunk_21;D16维护保养手册::chunk_22;D16维护保养手册::chunk_23,,D16维护保养手册.md
ENT_000361,发动机安全管理系统_非计划停机,FaultPhenomenon,因未预见的故障导致的系统停机现象,D16维护保养手册,D16维护保养手册::chunk_7,,D16维护保养手册.md
ENT_000362,爆炸与火灾危险,FaultPhenomenon,燃油蒸汽被意外火花点燃引发的爆炸和火灾风险,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000363,Marine Engine System_Parameter_Coolant Capacity,Parameter,冷却系统淡水容量规格,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000364,Marine Engine System_Parameter_Depth Alarm Level,Parameter,设定触发深度警报的水深阈值参数,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000365,Marine Engine System_Parameter_Depth Compensation,Parameter,用于校正回声探测器安装位置与吃水线偏差的补偿值,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000366,Marine Engine System_Parameter_Display Contrast,Parameter,控制显示屏对比度和背光强度的视觉参数,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000367,Marine Engine System_Parameter_Electrolyte Density,Parameter,电池电解液密度，指示充电状态,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000368,Marine Engine System_Parameter_Engine Serial Number,Parameter,发动机类型铭牌上的唯一标识号,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000369,Marine Engine System_Parameter_FAME Content,Parameter,生物柴油 FAME 含量百分比限制,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000370,Marine Engine System_Parameter_Fuel Density,Parameter,燃油密度参数，影响功率和油耗,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000371,Marine Engine System_Parameter_Fuel Sulfur Content,Parameter,燃油含硫量限制，影响排放合规,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000372,Marine Engine System_Parameter_Fuel Tank Volume,Parameter,定义燃油箱总容量以计算剩余燃油百分比的基础参数,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000373,Marine Engine System_Parameter_Fuel Viscosity,Parameter,根据环境温度选择的机油粘度等级参数；燃油粘度参数，影响喷射设备持久性,D8操作手册,D8操作手册::chunk_30;D8操作手册::chunk_31,,D8操作手册.md
ENT_000374,Marine Engine System_Parameter_Gear Oil Level,Parameter,倒档齿轮箱的油位参数,D8操作手册,D8操作手册::chunk_28,,D8操作手册.md
ENT_000375,Marine Engine System_Parameter_Gear Oil Pressure,Parameter,变速箱运行期间油压范围,D8操作手册,D8操作手册::chunk_31,,D8操作手册.md
ENT_000376,Marine Engine System_Parameter_Key ID,Parameter,用于身份验证和系统授权的电子钥匙唯一标识符,D8操作手册,D8操作手册::chunk_29,,D8操作手册.md
ENT_000377,Marine Engine System_Parameter_Neutral Warning Sound,Parameter,空档位置时的声音信号设置参数；空档位置时的声音信号参数,D8操作手册,D8操作手册::chunk_28;D8操作手册::chunk_30,,D8操作手册.md
ENT_000378,Marine Engine System_Parameter_Oil Capacity,Parameter,润滑系统所需的机油总容量参数,D8操作手册,D8操作手册::chunk_30,,D8操作手册.md
ENT_000379,Marine Engine System_Parameter_Oil Pressure,Parameter,发动机正常运行及怠速下的机油压力标准值,D8操作手册,D8操作手册::chunk_30,,D8操作手册.md
ENT_000380,Parameter_Battery Current,Parameter,电池管理系统监测的实时电流参数,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000381,Parameter_Battery Health,Parameter,电池健康状态参数，评估电池寿命和性能,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000382,Parameter_Battery SOC,Parameter,电池充电状态参数，显示电池剩余电量百分比,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000383,Parameter_Battery Voltage,Parameter,电池电压及充电电压运行参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000384,Parameter_Boat Speed,Parameter,船速参数，显示船只当前的航行速度,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000385,Parameter_Cool Down Time,Parameter,起动马达过热保护后所需的最小冷却时间参数,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000386,Parameter_Coolant Concentration,Parameter,冷却剂混合浓度的关键运行参数,D8操作手册,D8操作手册::chunk_26;D8操作手册::chunk_27,,D8操作手册.md
ENT_000387,Parameter_Coolant Pressure,Parameter,冷却剂压力参数，用于监控冷却系统状态,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000388,Parameter_Coolant Temperature,Parameter,发动机冷却剂温度运行参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000389,Parameter_Coolant Type,Parameter,冷却系统必须使用的有机酸技术冷却剂类型,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000390,Parameter_Cranking Time Limit,Parameter,默认发动机盘车时间限制参数,D8操作手册,D8操作手册::chunk_20,,D8操作手册.md
ENT_000391,Parameter_DEF Level,Parameter,DEF/AUS 液位参数，显示剩余的尿素溶液液位,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000392,Parameter_Engine Speed,Parameter,发动机每分钟转数运行参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000393,Parameter_Exhaust Temperature,Parameter,排气温度参数，可在发动机视图中显示干式排气温度,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000394,Parameter_Fuel Consumption,Parameter,燃油消耗参数，包括即时和平均燃料消耗率,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000395,Parameter_Fuel Economy,Parameter,燃油经济性参数，显示即时或平均燃油消耗效率,D8操作手册,D8操作手册::chunk_14,,D8操作手册.md
ENT_000396,Parameter_Fuel Level,Parameter,油箱剩余燃油量运行参数,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000397,Parameter_Fuel Pressure Drop,Parameter,燃油过滤器在怠速或全负载下的压降指标,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000398,Parameter_GPS Signal Strength,Parameter,影响动态定位系统精度的 GPS 信号强度参数,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000399,Parameter_Gear Oil Pressure,Parameter,传动装置油压参数，显示变速箱油压信息,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000400,Parameter_Heading,Parameter,船舶当前的航向角度参数,D8操作手册,D8操作手册::chunk_16,,D8操作手册.md
