rel_id,head,head_label,relation,tail,tail_label,description,doc_id,chunk_id
REL_000479,Volvo Penta Engine_Fuel System_Fuel Pump,Component,BELONGS_TO,Volvo Penta Engine,Equipment,燃油泵属于沃尔沃遍达发动机设备的燃油系统组件,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5
REL_000480,Volvo Penta Engine_Fuel System_Fuel Tank,Component,BELONGS_TO,Volvo Penta Engine_Fuel System,System,燃油箱是燃油系统的关键存储组件,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000481,Volvo Penta Engine_Fuel System_High Pressure Fuel Pipe,Component,BELONGS_TO,Volvo Penta Engine,Equipment,燃油高压管属于沃尔沃遍达发动机设备的燃油系统组件,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5
REL_000482,Volvo Penta Engine_Intake System_Air Filter,Component,BELONGS_TO,Volvo Penta Engine,Equipment,空气过滤器属于发动机主体设备的关键部件,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3
REL_000483,Volvo Penta Engine_Intake System_Air Filter,Component,REPAIRED_BY,Volvo Penta Engine_Repair_Air Filter Replacement,RepairMethod,空气过滤器通过更换方法进行维修,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000484,Volvo Penta Engine_Lubrication System,System,BELONGS_TO,Volvo Penta Engine,Equipment,润滑系统属于沃尔沃遍达发动机设备的一部分,D8维护保养手册,D8维护保养手册::chunk_12
REL_000485,Volvo Penta Engine_Lubrication System_Bearing And Crankshaft Wear,FaultPhenomenon,CAUSED_BY,Volvo Penta Engine_Lubrication System_Wrong Oil Filter Type,FaultCause,使用错误类型的过滤器会导致轴承和曲轴磨损,D8维护保养手册,D8维护保养手册::chunk_12
REL_000486,Volvo Penta Engine_Lubrication System_Dipstick,Component,BELONGS_TO,Volvo Penta Engine_Lubrication System,System,油尺是润滑系统用于液位测量的组件,D8维护保养手册,D8维护保养手册::chunk_12
REL_000487,Volvo Penta Engine_Lubrication System_Engine Level Requirement,SafetyNote,PREVENTS,Volvo Penta Engine_Lubrication System_Increased Oil Consumption,FaultPhenomenon,保持发动机水平可防止因测量不准导致的油位异常故障,D8维护保养手册,D8维护保养手册::chunk_12
REL_000488,Volvo Penta Engine_Lubrication System_Engine Overheating,FaultPhenomenon,CAUSED_BY,Volvo Penta Engine_Lubrication System_Low Oil Level,FaultCause,低油位可能导致发动机过热,D8维护保养手册,D8维护保养手册::chunk_12
REL_000489,Volvo Penta Engine_Lubrication System_Increased Oil Consumption,FaultPhenomenon,CAUSED_BY,Volvo Penta Engine_Lubrication System_High Oil Level,FaultCause,高油位会导致机油消耗量增加,D8维护保养手册,D8维护保养手册::chunk_12
REL_000490,Volvo Penta Engine_Lubrication System_Oil Analysis,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Lubrication System_Oil Sampling Kit,Equipment,机油分析诊断需要使用取样套件设备,D8维护保养手册,D8维护保养手册::chunk_12
REL_000491,Volvo Penta Engine_Lubrication System_Oil And Filter Replacement,RepairMethod,REQUIRES,Volvo Penta Engine_Lubrication System_Filter Cover Torque,Parameter,更换过滤器维修方法需要遵循 40 Nm 扭矩参数,D8维护保养手册,D8维护保养手册::chunk_12
REL_000492,Volvo Penta Engine_Lubrication System_Oil Filter,Component,BELONGS_TO,Volvo Penta Engine_Lubrication System,System,机油过滤器是润滑系统的关键组件,D8维护保养手册,D8维护保养手册::chunk_12
REL_000493,Volvo Penta Engine_Lubrication System_Oil Filter,Component,REPAIRED_BY,Volvo Penta Engine_Lubrication System_Oil And Filter Replacement,RepairMethod,机油过滤器通过更换机油和过滤器方法进行维修,D8维护保养手册,D8维护保养手册::chunk_12
REL_000494,Volvo Penta Engine_Lubrication System_Piston Seizure,FaultPhenomenon,CAUSED_BY,Volvo Penta Engine_Lubrication System_Low Oil Level,FaultCause,低油位可能导致活塞卡死,D8维护保养手册,D8维护保养手册::chunk_12
REL_000495,Volvo Penta Engine_Lubrication System_Silencer Clogging,FaultPhenomenon,CAUSED_BY,Volvo Penta Engine_Lubrication System_High Oil Level,FaultCause,高油位可能导致消音器堵塞,D8维护保养手册,D8维护保养手册::chunk_12
REL_000496,Volvo Penta Engine_Lubrication System_Wait Time Before Measurement,SafetyNote,PREVENTS,Volvo Penta Engine_Lubrication System_Increased Oil Consumption,FaultPhenomenon,停机等待 15 分钟可防止因测量不准导致的油位异常故障,D8维护保养手册,D8维护保养手册::chunk_12
REL_000497,Volvo Penta Engine_Maintenance_Battery Replacement Procedure,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Parameter_Battery Terminal Torque 6Nm,Parameter,电池更换程序规定了电缆终端紧固的扭矩参数,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000498,Volvo Penta Engine_Maintenance_Battery Replacement Procedure,RepairMethod,REQUIRES,Volvo Penta Engine_Electrical System_Battery Cable,Component,电池更换程序涉及电池电缆的拆装操作,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000499,Volvo Penta Engine_Maintenance_Battery Terminal Cleaning,RepairMethod,PREVENTS,Volvo Penta Engine_Fault_Battery Stray Current And Discharge,FaultPhenomenon,清洁电池端子可防止杂散电流和异常放电故障,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000500,Volvo Penta Engine_Maintenance_Compressor Oil Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Mechanical System_Compressor Oil Specification,Parameter,油位检查需依据机油规格参数,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000501,Volvo Penta Engine_Maintenance_Engine Room Cleaning,RepairMethod,REQUIRES,Volvo Penta Engine_Electrical System_Alternator,Component,清洁维护需要保护交流发电机,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000502,Volvo Penta Engine_Maintenance_Engine Room Cleaning,RepairMethod,REQUIRES,Volvo Penta Engine_Electrical System_Wiring Harness,Component,清洁维护需要检查线束绝缘,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000503,Volvo Penta Engine_Maintenance_Engine Room Cleaning,RepairMethod,REQUIRES,Volvo Penta Engine_Safety_Cover Electrical Parts During Cleaning,SafetyNote,发动机舱清洁需要遵循遮盖电气部件的安全要求,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000504,Volvo Penta Engine_Maintenance_High Pressure Washing,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Parameter_Washer Distance,Parameter,高压清洗方法受安全距离参数限制,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000505,Volvo Penta Engine_Maintenance_High Pressure Washing,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Parameter_Washer Pressure Limit,Parameter,高压清洗方法受压力参数限制,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000506,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Parameter_Pre Storage Run Time,Parameter,存储前运转发动机需满足最低时间参数要求,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000507,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,PREVENTS,Volvo Penta Engine_Fault_Battery Freezing,FaultPhenomenon,电池充电维护防止低温下电池冻结破裂,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000508,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,存储准备措施防止发动机霉菌形成与腐蚀,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000509,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,REPAIRED_BY,Volvo Penta Engine,Equipment,长期存储准备流程用于维护发动机主体,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000510,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,REQUIRES,Volvo Penta Engine_Cooling System,System,长期存储准备程序要求检查冷却系统甘醇加注并泵送海水冷却系统,D8维护保养手册,D8维护保养手册::chunk_24
REL_000511,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,REQUIRES,Volvo Penta Engine_Cooling System_Sea Water Pump,Component,存储准备需排空海水泵及拆除叶轮冷藏,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000512,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,REQUIRES,Volvo Penta Engine_Electrical System_Battery,Component,存储准备需断开电池电缆并进行充电维护,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000513,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,REQUIRES,Volvo Penta Engine_Exhaust System_AdBlue Tank,Component,长期存储准备程序要求对 AdBlue 罐进行清空和清洁处理,D8维护保养手册,D8维护保养手册::chunk_24
REL_000514,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,REQUIRES,Volvo Penta Engine_Fuel System_Fuel Tank,Component,存储准备需执行燃油箱排空清洁与加满操作,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000515,Volvo Penta Engine_Maintenance_Long Term Storage Preparation,RepairMethod,REQUIRES,Volvo Penta Engine_Lubrication System,System,长期存储准备程序要求确保润滑系统内已加注机油,D8维护保养手册,D8维护保养手册::chunk_24
REL_000516,Volvo Penta Engine_Maintenance_Post Storage Start Procedure,RepairMethod,DIAGNOSED_BY,Volvo Penta Engine_Repair_Post Use Leak And Function Check,RepairMethod,起动后需执行泄露与功能检查以确认状态,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000517,Volvo Penta Engine_Maintenance_Post Storage Start Procedure,RepairMethod,REPAIRED_BY,Volvo Penta Engine,Equipment,存储后起动流程用于恢复发动机运行状态,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000518,Volvo Penta Engine_Maintenance_Post Storage Start Procedure,RepairMethod,REQUIRES,Volvo Penta Engine_Fuel System_Fuel Filter,Component,起动前必须更换燃料过滤器以防微生物阻塞,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000519,Volvo Penta Engine_Maintenance_Post Storage Start Procedure,RepairMethod,REQUIRES,Volvo Penta Engine_Intake System_Air Filter,Component,起动前需拆除空气过滤器上的防尘盖子,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000520,Volvo Penta Engine_Maintenance_Post Storage Start Procedure,RepairMethod,REQUIRES,Volvo Penta Engine_Mechanical System_Drive Belt,Component,起动前需检查传动带状况以确保机械安全,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000521,Volvo Penta Engine_Maintenance_Post Storage Start Procedure,RepairMethod,REQUIRES,Volvo Penta Engine_Mechanical System_Rubber Hose,Component,起动前需检查橡胶软管及软管夹状况,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000522,Volvo Penta Engine_Maintenance_Storage Periodic Engine Start,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Parameter_Engine Warm Up Time 2-3 Mins,Parameter,存储期间起动程序规定了发动机暖机运行时长参数,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000523,Volvo Penta Engine_Maintenance_Storage Periodic Engine Start,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Parameter_Manual Shaft Rotation Turns,Parameter,存储期间起动程序规定了手动旋转输出轴的转数参数,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000524,Volvo Penta Engine_Maintenance_Storage Periodic Engine Start,RepairMethod,REQUIRES,Volvo Penta Engine_Cooling System_Seawater Pump Impeller,Component,存储期间起动程序要求取出海水泵叶轮并连接冷却水,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000525,Volvo Penta Engine_Maintenance_Storage Periodic Engine Start,RepairMethod,REQUIRES,Volvo Penta Engine_Diagnostic_Engine Room Condensation Check,DiagnosticMethod,存储期间起动程序要求检查发动机舱冷凝情况,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000526,Volvo Penta Engine_Maintenance_Storage Periodic Engine Start,RepairMethod,REQUIRES,Volvo Penta Engine_Electrical System_Battery Cable,Component,存储期间起动程序要求连接电池电缆,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000527,Volvo Penta Engine_Maintenance_Storage Periodic Engine Start,RepairMethod,REQUIRES,Volvo Penta Engine_Transmission System_Drive Unit Output Shaft,Component,存储期间起动程序要求手动旋转驱动装置输出轴,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000528,Volvo Penta Engine_Mechanical System,System,BELONGS_TO,Volvo Penta Engine,Equipment,机械系统隶属于沃尔沃彭塔发动机主体设备,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000529,Volvo Penta Engine_Mechanical System_Air Compressor,Component,HAS_PARAMETER,Volvo Penta Engine_Mechanical System_Compressor Oil Specification,Parameter,压缩机维护需参考机油规格参数,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000530,Volvo Penta Engine_Mechanical System_Belt Tensioner,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,皮带张紧器属于机械系统,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000531,Volvo Penta Engine_Mechanical System_Crankshaft,Component,BELONGS_TO,Volvo Penta Engine,Equipment,曲轴属于发动机机械系统的核心部件,D8维护保养手册,D8维护保养手册::chunk_12
REL_000532,Volvo Penta Engine_Mechanical System_Drive Belt,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,传动带是机械系统的核心传动组件,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000533,Volvo Penta Engine_Mechanical System_Idler,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,惰轮属于机械系统,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000534,Volvo Penta Engine_Mechanical System_Overhaul Kit,Component,HAS_COMPONENT,Volvo Penta Engine_Mechanical System_Cylinder Head Overhaul Kit,Component,发动机大修套件包含缸盖大修套件作为子模块,D8维护保养手册,D8维护保养手册::chunk_6
REL_000535,Volvo Penta Engine_Mechanical System_Rubber Hose,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,橡胶软管是机械系统的密封连接组件,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000536,Volvo Penta Engine_Mechanical System_Sound Insulation Material,Component,BELONGS_TO,Volvo Penta Engine_Mechanical System,System,吸声材料属于机械系统附属,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000537,Volvo Penta Engine_Mechanical System_Turbocharger,Component,BELONGS_TO,Volvo Penta Engine,Equipment,涡轮增压器属于发动机主体设备的关键部件,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3
REL_000538,Volvo Penta Engine_Repair_Engine Block Replacement,RepairMethod,REQUIRES,Volvo Penta Engine_Diagnostic_Cylinder Measurement,DiagnosticMethod,更换发动机缸体前必须通过气缸测量确认必要性,D8维护保养手册,D8维护保养手册::chunk_6
REL_000539,Volvo Penta Engine_Repair_Piston Installation,RepairMethod,REQUIRES,Volvo Penta Engine_Diagnostic_Cylinder Measurement,DiagnosticMethod,安装新活塞前必须通过气缸测量确认可行性,D8维护保养手册,D8维护保养手册::chunk_6
REL_000540,Volvo Penta Engine_Safety_Battery Cable Disconnection During Run,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Electrical Equipment Damage,FaultPhenomenon,禁止运行中断开电池电缆的安全规定可防止电气设备损坏,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000541,Volvo Penta Engine_Safety_Battery Cable Disconnection During Run,SafetyNote,PREVENTS,交流发电机与电子装置损坏,FaultPhenomenon,运行时断开电池电缆禁忌防止电子装置损坏,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000542,Volvo Penta Engine_Safety_Battery Disposal Requirement,SafetyNote,REQUIRES,Volvo Penta Engine_Maintenance_Battery Replacement Procedure,RepairMethod,电池更换程序必须遵循旧电池处置的安全要求,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000543,Volvo Penta Engine_Safety_Battery Explosion Risk,SafetyNote,PREVENTS,爆炸与火灾危险,FaultPhenomenon,电池防爆安全警示防止电池爆炸与火灾危险,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5
REL_000544,Volvo Penta Engine_Safety_Battery Polarity Connection,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Electrical Equipment Damage,FaultPhenomenon,电池极性连接安全要求防止电气设备损坏故障,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5
REL_000545,Volvo Penta Engine_Safety_Battery Ventilation Before Work,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Battery Fire And Explosion Risk,FaultPhenomenon,工作前通风安全措施可防止电池火灾和爆炸风险,D8维护保养手册,D8维护保养手册::chunk_29;D8维护保养手册::chunk_30
REL_000546,Volvo Penta Engine_Safety_Component Cleaning Sensitivity,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,组件清洁度安全要求防止组件功能异常故障,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5
REL_000547,Volvo Penta Engine_Safety_Connector Contamination Prevention,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,防止连接器污染避免组件故障,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000548,Volvo Penta Engine_Safety_Emergency Start Voltage Risk,SafetyNote,PREVENTS,交流发电机与电子装置损坏,FaultPhenomenon,注意应急启动电压风险防止控制单元损坏,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000549,Volvo Penta Engine_Safety_Fuel Accumulation Fire Risk,SafetyNote,PREVENTS,爆炸与火灾危险,FaultPhenomenon,清除燃料油污积累防止火灾危险,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000550,Volvo Penta Engine_Safety_Glycol Disposal Requirement,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,乙二醇处置要求防止环境污染和腐蚀,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000551,Volvo Penta Engine_Safety_Hot Coolant Burn Risk,SafetyNote,PREVENTS,爆炸与火灾危险,FaultPhenomenon,热冷却液安全警示防止因压力释放不当引发的危险,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5
REL_000552,Volvo Penta Engine_Safety_Main Switch Operation During Run,SafetyNote,PREVENTS,交流发电机与电子装置损坏,FaultPhenomenon,运行时操作主开关禁忌防止电子装置损坏,D8维护保养手册,D8维护保养手册::chunk_10;D8维护保养手册::chunk_11
REL_000553,Volvo Penta Engine_Safety_No Direct Spray On Alternator,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Alternator Water Ingress,FaultPhenomenon,禁止直喷安全措施防止发电机进水,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000554,Volvo Penta Engine_Safety_Seal Open Connections Before Storage,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,密封开放连接的安全措施可有效防止发动机腐蚀和霉变故障,D8维护保养手册,D8维护保养手册::chunk_24
REL_000555,Volvo Penta Engine_Safety_Seawater Drainage Precaution,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,海水排放 precautions 防止零件腐蚀,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000556,Volvo Penta Engine_Safety_Sound Insulation Replacement Rule,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,吸声材料更换规则防止部件功能失效,D8维护保养手册,D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27;D8维护保养手册::chunk_28
REL_000557,Volvo Penta Engine_Safety_Storage Environment Requirement,SafetyNote,HAS_PARAMETER,Volvo Penta Engine_Parameter_Storage Humidity,Parameter,存储安全要求规定了具体的湿度控制上限,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000558,Volvo Penta Engine_Safety_Storage Environment Requirement,SafetyNote,HAS_PARAMETER,Volvo Penta Engine_Parameter_Storage Temperature,Parameter,存储安全要求规定了具体的温度控制范围,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000559,Volvo Penta Engine_Safety_Storage Environment Requirement,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Engine Corrosion And Mold,FaultPhenomenon,合规的存储环境防止发动机腐蚀与霉菌生长,D8维护保养手册,D8维护保养手册::chunk_22;D8维护保养手册::chunk_23
REL_000560,Volvo Penta Engine_Steering System,System,BELONGS_TO,Volvo Penta Engine,Equipment,操舵系统属于沃尔沃彭塔发动机设备,D8维护保养手册,D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20
REL_000561,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,BELONGS_TO,Volvo Penta Engine,Equipment,电动操舵器属于发动机设备的一部分,D8维护保养手册,D8维护保养手册::chunk_9
REL_000562,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,BELONGS_TO,Volvo Penta Engine_Steering System,System,电动操舵器属于操舵系统,D8维护保养手册,D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20
REL_000563,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,DIAGNOSED_BY,Volvo Penta Engine_Steering System_Electric Steering Unit_Linkage Inspection,DiagnosticMethod,电动操舵器状态需通过检查连杆束缚和螺栓固定来诊断,D8维护保养手册,D8维护保养手册::chunk_21
REL_000564,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,HAS_COMPONENT,Volvo Penta Engine_Steering System_Dipstick,Component,电动操舵器配有专用量油尺,D8维护保养手册,D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20
REL_000565,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,HAS_PARAMETER,Volvo Penta Engine_Steering System_Steering Oil Specification,Parameter,电动操舵器需要特定的机油规格参数,D8维护保养手册,D8维护保养手册::chunk_9
REL_000566,Volvo Penta Engine_Steering System_Electric Steering Unit,Component,REPAIRED_BY,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Change,RepairMethod,电动操舵器需要通过定期换油方法进行维护修复,D8维护保养手册,D8维护保养手册::chunk_21
REL_000567,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Change,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Capacity,Parameter,换油维修方法必须遵循约 5 升的机油容量参数,D8维护保养手册,D8维护保养手册::chunk_21
REL_000568,Volvo Penta Engine_Steering System_Electric Steering Unit_Oil Change,RepairMethod,REQUIRES,Volvo Penta Engine_Steering System_Dipstick,Component,换油操作必须通过油尺孔进行机油抽出,D8维护保养手册,D8维护保养手册::chunk_21
REL_000569,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Lubrication System_Dipstick,Component,油位检查方法需要使用油尺组件,D8维护保养手册,D8维护保养手册::chunk_12
REL_000570,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Steering System_Dipstick,Component,操舵油位检查需要使用操舵量油尺,D8维护保养手册,D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20
REL_000571,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Steering System_Steering Oil Specification,Parameter,操舵油位检查需参考操舵油规格,D8维护保养手册,D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20
REL_000572,Volvo Penta Engine_Steering System_Steering Oil Level Check,DiagnosticMethod,REQUIRES,Volvo Penta Engine_Transmission System_Dipstick,Component,油位检查需要使用变速箱量油尺,D8维护保养手册,D8维护保养手册::chunk_17;D8维护保养手册::chunk_18;D8维护保养手册::chunk_19;D8维护保养手册::chunk_20
REL_000573,Volvo Penta Engine_Transmission System_ATF Mixing Compatibility,SafetyNote,PREVENTS,Volvo Penta Engine_Transmission System_Transmission Malfunction,FaultPhenomenon,遵守 ATF 机油混合兼容性可防止传动系统故障,D8维护保养手册,D8维护保养手册::chunk_9
REL_000574,Volvo Penta Engine_Transmission System_Anode Cleaning Restriction,SafetyNote,PREVENTS,Volvo Penta Engine_Fault_Component Malfunction,FaultPhenomenon,正确清洁阳极防止组件功能失效,D8维护保养手册,D8维护保养手册::chunk_14
REL_000575,Volvo Penta Engine_Transmission System_Anode Replacement,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Transmission System_Anode Consumption Threshold,Parameter,阳极更换维修需遵循消耗 50% 的阈值参数,D8维护保养手册,D8维护保养手册::chunk_16
REL_000576,Volvo Penta Engine_Transmission System_Anode Replacement,RepairMethod,HAS_PARAMETER,Volvo Penta Engine_Transmission System_Anode Torque,Parameter,阳极更换维修需遵循 24 Nm 紧固扭矩参数,D8维护保养手册,D8维护保养手册::chunk_16
REL_000577,Volvo Penta Engine_Transmission System_Anode Replacement,RepairMethod,HAS_SAFETY_NOTE,Volvo Penta Engine_Transmission System_Anode Cleaning Restriction,SafetyNote,更换阳极时禁止使用损坏性工具清洁,D8维护保养手册,D8维护保养手册::chunk_14
REL_000578,Volvo Penta Engine_Transmission System_Anode Replacement,RepairMethod,PREVENTS,Volvo Penta Engine_Transmission System_Galvanic Corrosion,FaultPhenomenon,更换阳极防止 IPS 装置受到电偶腐蚀,D8维护保养手册,D8维护保养手册::chunk_16
REL_000579,Volvo Penta Engine_Transmission System_Anode Replacement,RepairMethod,REQUIRES,Volvo Penta Engine_Cooling System_Anode Installation Torque,Parameter,安装新阳极需遵循特定扭矩,D8维护保养手册,D8维护保养手册::chunk_14
