entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000151,船舶管路系统_ZP300 型阀门_活塞杆过度腐蚀,FaultPhenomenon,活塞杆表面出现严重腐蚀现象的故障症状,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_9,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000152,船舶管路系统_ZP300 型阀门_耐磨环基底金属腐蚀,FaultPhenomenon,耐磨环堆焊层下基底金属裸露腐蚀的故障症状,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_9,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000153,船舶管路系统_ZP300 型阀门_耐磨环密封泄漏,FaultPhenomenon,因耐磨环与阀体间密封失效导致的介质泄漏异常,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_8,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000154,船舶管路系统_ZP300 型阀门_装运损坏,FaultPhenomenon,运输过程中导致的阀门外观或功能异常,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000155,船舶管路系统_ZP300 型阀门_阀体内表面损坏,FaultPhenomenon,因安装操作不当导致的阀体内部表面损伤现象,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_3,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000156,阀门受力过度变形,FaultPhenomenon,因安装不当导致阀体结构发生异常形变的故障症状；阀门受力过度导致的变形故障现象,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_0;manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000157,阀门管路系统_三偏心阀_固体颗粒沉积,FaultPhenomenon,因安装角度不当导致流体杂质在下轴承区域堆积,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000158,阀门管路系统_三偏心阀_无组织排放,FaultPhenomenon,管路流体通过填料区向大气泄漏的现象,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000159,阀门管路系统_三偏心阀_法兰泄漏,FaultPhenomenon,因连接件不匹配导致的介质外泄异常症状,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000160,阀门管路系统_三偏心阀_轴承区域结晶,FaultPhenomenon,硫磺或颗粒在阀杆轴承区域形成结晶导致停机,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000161,阀门管路系统_三偏心阀_阀瓣接触衬垫,FaultPhenomenon,阀瓣行程中错误接触管道衬垫导致的异常现象,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_3,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000162,阀门管路系统_三偏心阀_阀门扭矩异常增加,FaultPhenomenon,因结晶或沉积导致阀门操作扭矩超出正常范围,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_7,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000163,阀门管路系统_三偏心阀_阀门螺纹损坏,FaultPhenomenon,因使用错误螺杆导致的阀体螺纹损伤症状,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_0;vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650::chunk_1,,vanessa-30-000-系列三偏心阀-tov-安装、操作及维护手册-zh-cn-5195650.md
ENT_000164,Rosemount 3051S 无线压力变送器_LCD 存放温度,Parameter,LCD 显示屏允许的存放温度范围负 40 至 85 摄氏度,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000165,Rosemount 3051S 无线压力变送器_LCD 工作温度,Parameter,LCD 显示屏允许的工作温度范围负 40 至 80 摄氏度,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_7,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000166,Rosemount 3051S 无线压力变送器_O 形圈更换后热处理温度,Parameter,更换 O 形圈后重新拧紧螺栓前需保持的恒温条件,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000167,Rosemount 3051S 无线压力变送器_一级变量 PV,Parameter,变送器驱动输出的主要过程变量参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000168,Rosemount 3051S 无线压力变送器_三级变量 TV,Parameter,变送器辅助显示的第三过程变量参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000169,Rosemount 3051S 无线压力变送器_二级变量 SV,Parameter,变送器辅助显示的次要过程变量参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000170,Rosemount 3051S 无线压力变送器_传感器温度单位,Parameter,传感器内部的温度监测值；摄氏或华氏温度单位选择参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2;参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000171,Rosemount 3051S 无线压力变送器_低警示值,Parameter,过程警戒的低限设定参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000172,Rosemount 3051S 无线压力变送器_供电电压,Parameter,变送器测量的过程压力值及状态；设备当前的供电电压状态,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000173,Rosemount 3051S 无线压力变送器_写保护设定,Parameter,软件写入保护安全功能参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000174,Rosemount 3051S 无线压力变送器_变量映射模式,Parameter,支持经典映射或换算单位映射的配置模式参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000175,Rosemount 3051S 无线压力变送器_四级变量 QV,Parameter,变送器辅助显示的第四过程变量参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000176,Rosemount 3051S 无线压力变送器_天线安装高度,Parameter,远程天线相对于基础设施的最小安装高度要求,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000177,Rosemount 3051S 无线压力变送器_导压管倾斜度要求,Parameter,导压管相对于过程连接件的最小倾斜度 1 英寸/英尺,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000178,Rosemount 3051S 无线压力变送器_平方根值,Parameter,流量应用中用于平方根换算的变量参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000179,Rosemount 3051S 无线压力变送器_换算变量单位,Parameter,自定义显示单位参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000180,Rosemount 3051S 无线压力变送器_排放阀拧紧扭矩,Parameter,安装排放或排气阀时的最终紧固扭矩值,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_11,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000181,Rosemount 3051S 无线压力变送器_控制回路模式,Parameter,手动或自动控制模式状态参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000182,Rosemount 3051S 无线压力变送器_更新速率,Parameter,变送器获取测量值并通过无线网络传送的频率参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_1,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000183,Rosemount 3051S 无线压力变送器_法兰螺栓初始扭矩值,Parameter,K-500 合金螺栓安装的初始扭矩标准 300 in.-lb,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000184,Rosemount 3051S 无线压力变送器_法兰螺栓最终扭矩值,Parameter,K-500 合金螺栓安装的最终扭矩标准 650 in.-lb,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000185,Rosemount 3051S 无线压力变送器_流量下限截止值,Parameter,防止低流量噪声的输出截止参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000186,Rosemount 3051S 无线压力变送器_流量下限截止模式,Parameter,控制低流量截止函数开启或关闭的模式参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_4,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000187,Rosemount 3051S 无线压力变送器_线性偏量,Parameter,换算变量线性转换的偏置参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000188,Rosemount 3051S 无线压力变送器_网络连接状态,Parameter,显示设备当前与无线网络的连接加入状态参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_8,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000189,Rosemount 3051S 无线压力变送器_螺栓材料,Parameter,法兰螺栓的材质规格如 K-500 合金,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000190,Rosemount 3051S 无线压力变送器_设备状态,Parameter,反映变送器自身工作健康度的状态参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_8,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000191,Rosemount 3051S 无线压力变送器_软件版本,Parameter,设备无线电或电子部件的软件版本号,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000192,Rosemount 3051S 无线压力变送器_过程变量单位,Parameter,过程变量 PV 的测量单位设置,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_2,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000193,Rosemount 3051S 无线压力变送器_过程法兰温度限值_惰性材料,Parameter,注惰性材料变送器过程法兰的最高允许温度 185°F,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000194,Rosemount 3051S 无线压力变送器_过程法兰温度限值_硅油,Parameter,注硅油变送器过程法兰的最高允许温度 250°F,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_6,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000195,Rosemount 3051S 无线压力变送器_高警示值,Parameter,过程警戒的高限设定参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_3,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000196,SMP Series Hydraulic Pump_Air Source,Parameter,气动马达运行所必需的外部气源动力参数；气动马达所需的工作气压参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3;Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000197,SMP Series Hydraulic Pump_Ambient Temperature,Parameter,设备允许运行的环境温度范围；设备允许使用的环境温度范围,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2;Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000198,SMP Series Hydraulic Pump_Flow Rate,Parameter,不同压力状态下的流量参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000199,SMP Series Hydraulic Pump_Hose Min Bending Radius,Parameter,高压软管允许的最小弯曲半径参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000200,SMP Series Hydraulic Pump_Hose Rated Pressure 100Mpa,Parameter,100Mpa 等级软管的标准操作压力参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000201,SMP Series Hydraulic Pump_Hose Rated Pressure 70Mpa,Parameter,70Mpa 等级软管的标准操作压力参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_11,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000202,SMP Series Hydraulic Pump_Hydraulic Oil Spec,Parameter,系统指定的抗磨液压油型号规格；系统指定的专用液压油规格参数，低油位时必须加注；指定使用的液压油规格型号,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2;Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_3;Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000203,SMP Series Hydraulic Pump_Low Pressure Setting,Parameter,低压出口设定的压力范围参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000204,SMP Series Hydraulic Pump_Max Working Pressure,Parameter,系统设定的最高工作压力 70Mpa；系统最大操作压力参数 70Mpa,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_2;Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000205,SMP Series Hydraulic Pump_Noise Level,Parameter,设备运行时的噪音限值标准参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_8,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000206,SMP Series Hydraulic Pump_Oil Change Interval,Parameter,液压油至少每 6 个月更换一次的周期参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_5,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000207,SMP Series Hydraulic Pump_Oil Tank Capacity,Parameter,储油箱的容量规格参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000208,SMP Series Hydraulic Pump_Pump Stage Type,Parameter,泵体的双级结构类型参数,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_4,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000209,SMP Series Hydraulic Pump_Warranty Period,Parameter,保修期为购买之日起十二个月,Operation and Maintenance Manual for SMP Series Hydraulic Pu,Operation and Maintenance Manual for SMP Series Hydraulic Pu::chunk_12,,Operation and Maintenance Manual for SMP Series Hydraulic Pu.md
ENT_000210,智能无线网关_高速运行模式,Parameter,智能无线网关上启用以确保新设备更快连接网络的运行参数,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064::chunk_5,,参考手册-rosemount-3051s-无线系列产品-zh-cn-10755064.md
ENT_000211,船舶管路系统_ZP300 型阀门_ASME B16.20 与 B16.21 标准,Parameter,垫片材料与类型需符合的 ASME 管法兰垫片标准,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_4,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000212,船舶管路系统_ZP300 型阀门_ASME B16.47 标准,Parameter,阀门法兰钻孔需符合的 ASME B16.5 尺寸标准；阀门法兰钻孔需符合的 ASME B16.47 大直径法兰标准,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_4,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000213,船舶管路系统_ZP300 型阀门_ASME VIII-1 附录 2 标准,Parameter,垫片设计与选型需符合的 ASME 锅炉压力容器规范,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_4,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000214,船舶管路系统_ZP300 型阀门_MSS SP-135 标准,Parameter,阀门结构尺寸符合的 MSS SP-135 行业标准,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000215,船舶管路系统_ZP300 型阀门_使用极限,Parameter,压力和温度操作中的极限值参数,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000216,船舶管路系统_ZP300 型阀门_包络尺寸,Parameter,阀门带执行机构后的整体外形尺寸参数,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_2,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000217,船舶管路系统_ZP300 型阀门_压力等级,Parameter,阀门符合标准的压力等级参数,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000218,船舶管路系统_ZP300 型阀门_填料压缩长度参数,Parameter,初次拧紧时填料压盖压缩长度范围值,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_10,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000219,船舶管路系统_ZP300 型阀门_填料更换规格参数,Parameter,定义不同尺寸阀门填料更换所需的具体尺寸及配合参数集合,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_11,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000220,船舶管路系统_ZP300 型阀门_外耐磨环_旋转寿命参数,Parameter,耐磨环初始安装后允许的最大旋转次数及角度限制,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_8,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000221,船舶管路系统_ZP300 型阀门_外耐磨环_紧固螺钉规格,Parameter,依据阀门尺寸确定的 ASTM A574 镀锌内六角螺丝尺寸与长度标准,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_8,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000222,船舶管路系统_ZP300 型阀门_尺寸,Parameter,NPS 阀门尺寸规格参数,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000223,船舶管路系统_ZP300 型阀门_气动执行机构_储存期限参数,Parameter,气缸允许储存的最长年限及分段维护要求,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_12,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000224,船舶管路系统_ZP300 型阀门_气动执行机构_年操作频率参数,Parameter,储存期间每年必须操作气缸的次数要求,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_12,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000225,船舶管路系统_ZP300 型阀门_气动执行机构_润滑油规格参数,Parameter,气缸孔及活塞杆维护所需的液压油或润滑脂规格,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_12,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000226,船舶管路系统_ZP300 型阀门_法兰安装孔深度限制,Parameter,限定阀体内法兰安装孔深度为 1 倍法兰螺栓直径的技术参数,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_3,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000227,船舶管路系统_ZP300 型阀门_法兰螺栓最大扭矩,Parameter,不同阀门尺寸下法兰螺栓拧紧的扭矩上限值,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_4,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000228,船舶管路系统_ZP300 型阀门_法兰螺栓长度计算规则,Parameter,基于垫圈、法兰、垫片厚度计算螺栓长度的公式,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_4,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000229,船舶管路系统_ZP300 型阀门_符合标准,Parameter,设计与制造使用的标准规范参数,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_1,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
ENT_000230,船舶管路系统_ZP300 型阀门_紧固胶水规格,Parameter,螺钉紧固所需使用的胶水型号规格,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946::chunk_10,,manuals-刀闸阀-zp300型-clarkson-zh-zh-cn-5197946.md
